ODISHA,BOUDH,Puruna Katak,
ODISHA,ANUGUL,Purunakot,
ODISHA,GANJAM,PURUSOTTAMPUR,
UTTAR PRADESH,UNNAO,Purwa,
BIHAR,SAMASTIPUR,Pusa,
MAHARASHTRA,YAVATMAL,Pusad,
ANDHRA PRADESH,VIZIANAGARAM,Pusapatirega,
RAJASTHAN,AJMER,Pushkar,
MADHYA PRADESH,ANUPPUR,Pushparajgarh,
CHHATTISGARH,RAIGARH,Pusour,
ANDHRA PRADESH,CHITTOOR,Puthalapattu,
ANDHRA PRADESH,ANANTAPUR,Putlur,
ANDHRA PRADESH,Sri Sathya Sai,Puttaparthi,
ODISHA,RAYAGADA,Puttasing,
KARNATAKA,DAKSHINA KANNADA,Puttur,
ANDHRA PRADESH,Tirupati,Puttur,
MEGHALAYA,EAST KHASI HILLS,Pynursla,
JAMMU AND KASHMIR,KULGAM,Qaimoh,
JAMMU AND KASHMIR,KUPWARA,Qalamabad,
JAMMU AND KASHMIR,KUPWARA,Qaziabad,
JAMMU AND KASHMIR,ANANTNAG,Qazigund,
JAMMU AND KASHMIR,RAJOURI,Qila Darhal,
GOA,SOUTH GOA,Quepem,
TELANGANA,MEDCHAL MALKAJGIRI,Qutballapur,
KARNATAKA,BAGALKOTE,RABAKAVI BANAHATTI,
SIKKIM,Gangtok,Rabdang,
ANDHRA PRADESH,PRAKASAM,Racherla,
HARYANA,YAMUNANAGAR,Radaur,
MAHARASHTRA,KOLHAPUR,Radhanagari,
GUJARAT,PATAN,Radhanpur,
TAMIL NADU,TIRUNELVELI,Radhapuram,
UTTAR PRADESH,RAE BARELI,Rae Bareli,
JAMMU AND KASHMIR,BARAMULLA,Rafiabad,
BIHAR,AURANGABAD,Rafiganj,
ARUNACHAL PRADESH,KAMLE,Raga ADC,
MADHYA PRADESH,GUNA,Raghogarh,
BIHAR,VAISHALI,Raghopur,
BIHAR,SUPAUL,Raghopur,
TELANGANA,KHAMMAM,Raghunadhapalem,
ODISHA,SUNDARGARH,Raghunathapali,
WEST BENGAL,MURSHIDABAD,Raghunathganj - I,
WEST BENGAL,MURSHIDABAD,Raghunathganj - II,
CHHATTISGARH,BALRAMPUR,RAGHUNATHNAGAR,
BIHAR,SIWAN,Raghunathpur,
WEST BENGAL,PURULIA,Raghunathpur - I,
WEST BENGAL,PURULIA,Raghunathpur - II,
MADHYA PRADESH,SATNA,Raghurajnagar Nagareey,
TELANGANA,JANGOAN,Ragunathpally,
ASSAM,NAGAON,Raha,
MADHYA PRADESH,SAGAR,Rahatgarh,
JHARKHAND,RANCHI,Rahe,
MAHARASHTRA,AHMEDNAGAR,Rahta,
BIHAR,NALANDA,Rahui,
MAHARASHTRA,AHMEDNAGAR,Rahuri,
RAJASTHAN,DAUSA,Rahuwas,
ODISHA,BALESHWAR,Raibania,
ODISHA,SUNDARGARH,Raiboga,
KARNATAKA,RAICHUR,Raichur,
JHARKHAND,GUMLA,Raidih,
WEST BENGAL,DINAJPUR UTTAR,Raiganj,
CHHATTISGARH,RAIGARH,Raigarh,
ODISHA,NABARANGPUR,Raighar,
TELANGANA,Jagitial,Raikal,
ODISHA,KANDHAMAL,Raikia,
TELANGANA,SANGAREDDY,Raikode,
PUNJAB,LUDHIANA,Raikot,
RAJASTHAN,RAJSAMAND,Railmagra,
WEST BENGAL,PURBA BARDHAMAN,Raina - I,
WEST BENGAL,PURBA BARDHAMAN,Raina - II,
TELANGANA,SIDDIPET,Raipole,
WEST BENGAL,BANKURA,Raipur,
RAJASTHAN,PALI,Raipur,
RAJASTHAN,BHILWARA,Raipur,
CHHATTISGARH,RAIPUR,Raipur,
RAJASTHAN,JHALAWAR,Raipur,
MADHYA PRADESH,PANNA,Raipura,
MADHYA PRADESH,REWA,Raipur - Karchuliyan,
HARYANA,PANCHKULA,Raipur Rani,
ODISHA,SAMBALPUR,Rairakhol,
ODISHA,MAYURBHANJ,Rairangpur,
ODISHA,MAYURBHANJ,Rairangpur Town,
MADHYA PRADESH,RAISEN,Raisen,
RAJASTHAN,GANGANAGAR,Raisinghnagar,
HARYANA,SONIPAT,Rai ST,
ODISHA,SUNDARGARH,Rajagangapur,
ANDHRA PRADESH,EAST GODAVARI,Rajahmundry Rural,
ANDHRA PRADESH,EAST GODAVARI,Rajahmundry (Urban),
HIMACHAL PRADESH,KANGRA,Raja Ka Talab,
RAJASTHAN,DHOLPUR,Rajakhera,
ANDHRA PRADESH,VIZIANAGARAM,Rajam,
ANDHRA PRADESH,Annamayya,Rajampet,
TELANGANA,KAMAREDDY,Rajampet,
ANDHRA PRADESH,EAST GODAVARI,Rajanagaram,
BIHAR,VAISHALI,Raja Pakar,
TAMIL NADU,VIRUDHUNAGAR,Rajapalayam,
TELANGANA,YADADRI BHUVANAGIRI,Rajapeta,
TELANGANA,MAHABUBNAGAR,Rajapur,
MAHARASHTRA,RATNAGIRI,Rajapur,
UTTAR PRADESH,CHITRAKOOT,Rajapur,
WEST BENGAL,24 PARAGANAS NORTH,Rajarhat,
TAMIL NADU,RAMANATHAPURAM,RAJASINGAMANGALAM,
UTTAR PRADESH,VARANASI,Rajatalab,
BIHAR,NAWADA,Rajauli,
BIHAR,BANKA,Rajaun,
HARYANA,KAITHAL,Rajaund ST,
ANDHRA PRADESH,Alluri Sitharama Raju,Rajavommangi,
TELANGANA,RANGA REDDY,Rajendranagar,
WEST BENGAL,JALPAIGURI,Rajganj,
MADHYA PRADESH,RAJGARH,Rajgarh,
HIMACHAL PRADESH,SIRMAUR,Rajgarh,
RAJASTHAN,CHURU,Rajgarh,
JAMMU AND KASHMIR,RAMBAN,Rajgarh,
RAJASTHAN,ALWAR,Rajgarh,
UTTARAKHAND,UTTAR KASHI,Rajgarhi,
BIHAR,NALANDA,Rajgir,
CHHATTISGARH,GARIYABAND,Rajim,
ODISHA,KENDRAPARA,Rajkanika,
GUJARAT,RAJKOT,Rajkot,
GUJARAT,RAJKOT,RAJKOT EAST,
GUJARAT,RAJKOT,RAJKOT SOUTH,
GUJARAT,RAJKOT,RAJKOT WEST,
JHARKHAND,SAHEBGANJ,Rajmahal,
WEST BENGAL,BIRBHUM,Rajnagar,
ODISHA,KENDRAPARA,Rajnagar,
BIHAR,MADHUBANI,Rajnagar,
MADHYA PRADESH,CHHATARPUR,Rajnagar,
CHHATTISGARH,RAJNANDGAON,Rajnandgaon,
TELANGANA,JOGULAMBA GADWAL,Rajoli,
JAMMU AND KASHMIR,RAJOURI,Rajouri,
DELHI,WEST,Rajouri Garden,
JAMMU AND KASHMIR,PULWAMA,Rajpora,
CHHATTISGARH,BALRAMPUR,Rajpur,
MADHYA PRADESH,BARWANI,Rajpur,
BIHAR,ROHTAS,Rajpur,
BIHAR,BUXAR,Rajpur,
JAMMU AND KASHMIR,SAMBA,Rajpura,
PUNJAB,PATIALA,Rajpura,
RAJASTHAN,RAJSAMAND,Rajsamand,
GUJARAT,AMRELI,Rajula,
ANDHRA PRADESH,Palnadu,Rajupalem,
ANDHRA PRADESH,Y.S.R.,Rajupalem,
MAHARASHTRA,CHANDRAPUR,Rajura,
HIMACHAL PRADESH,KANGRA,Rakkar,
NAGALAND,WOKHA,Ralan,
MAHARASHTRA,YAVATMAL,Ralegaon,
MADHYA PRADESH,JHABUA,Rama,
ANDHRA PRADESH,VIZIANAGARAM,Ramabhadrapuram,
ODISHA,PURI,Ramachandi,
ANDHRA PRADESH,Tirupati,Ramachandrapuram,
ANDHRA PRADESH,Konaseema,Ramachandrapuram,
TELANGANA,KARIMNAGAR,Ramadugu,
ODISHA,GAJAPATI,Ramagiri,
ANDHRA PRADESH,Sri Sathya Sai,Ramagiri,
TELANGANA,PEDDAPALLI,RAMAGIRI,
TELANGANA,PEDDAPALLI,Ramagundam,
ANDHRA PRADESH,CHITTOOR,Ramakuppam,
KARNATAKA,RAMANAGARA,Ramanagara,
TAMIL NADU,RAMANATHAPURAM,Ramanathapuram,
TELANGANA,YADADRI BHUVANAGIRI,Ramannapet,
CHHATTISGARH,BALRAMPUR,Ramanujganj,
CHHATTISGARH,SURAJPUR,Ramanujnagar,
ANDHRA PRADESH,Annamayya,Ramapuram,
TELANGANA,KAMAREDDY,Ramareddy,
ANDHRA PRADESH,Annamayya,Ramasamudram,
TELANGANA,MEDAK,Ramayampet,
JAMMU AND KASHMIR,RAMBAN,Ramban,
ODISHA,GANJAM,RAMBHA,
ANDHRA PRADESH,Anakapalli,Rambilli,
CHHATTISGARH,BALRAMPUR,RAMCHANDRAPUR,
TELANGANA,SANGAREDDY,Ramchandrapuram,
KARNATAKA,BELAGAVI,Ramdurg,
TAMIL NADU,RAMANATHAPURAM,Rameswaram,
RAJASTHAN,KOTA,Ramganj Mandi,
JHARKHAND,RAMGARH,Ramgarh,
UTTARAKHAND,NAINITAL,Ramgarh,
JAMMU AND KASHMIR,SAMBA,Ramgarh,
JHARKHAND,DUMKA,Ramgarh,
RAJASTHAN,JAISALMER,Ramgarh,
BIHAR,KAIMUR (BHABUA),Ramgarh,
RAJASTHAN,ALWAR,Ramgarh,
JHARKHAND,PALAMU,RAMGARH,
BIHAR,LAKHISARAI,Ramgarh Chowk,
RAJASTHAN,DAUSA,Ramgarh Pachwara,
RAJASTHAN,SIKAR,RAMGARH SHEKAWATI,
BIHAR,PURBI CHAMPARAN,Ramgarhwa,
JAMMU AND KASHMIR,KUPWARA,Ramhal,
JHARKHAND,GARHWA,Ramkanda,
JAMMU AND KASHMIR,KATHUA,Ramkote,
ASSAM,KARIMGANJ,Ramkrishna Nagar,
JHARKHAND,GARHWA,Ramna,
MADHYA PRADESH,SATNA,Ramnagar,
UTTARAKHAND,NAINITAL,Ramnagar,
JAMMU AND KASHMIR,UDHAMPUR,Ramnagar,
UTTAR PRADESH,BARABANKI,Ramnagar,
BIHAR,PASHCHIM CHAMPARAN,Ramnagar,
WEST BENGAL,MEDINIPUR EAST,Ramnagar - I,
WEST BENGAL,MEDINIPUR EAST,Ramnagar - II,
ANDHRA PRADESH,Alluri Sitharama Raju,Rampachodavaram,
BIHAR,KAIMUR (BHABUA),Rampur,
HIMACHAL PRADESH,SHIMLA,Rampur,
UTTAR PRADESH,RAMPUR,Rampur,
ODISHA,SONEPUR,Rampur,
MADHYA PRADESH,NEEMUCH,Rampura,
PUNJAB,BATHINDA,Rampura Phul,
MADHYA PRADESH,SATNA,Rampur Baghelan,
WEST BENGAL,BIRBHUM,Rampurhat - I,
WEST BENGAL,BIRBHUM,Rampurhat - II,
UTTAR PRADESH,SAHARANPUR,Rampur Maniharan,
MADHYA PRADESH,SIDHI,Rampur Naikin,
UTTAR PRADESH,BARABANKI,Ramsanehighat,
RAJASTHAN,BARMER,Ramsar,
HIMACHAL PRADESH,SOLAN,Ramshahr,
JAMMU AND KASHMIR,RAMBAN,Ramsoo,
MAHARASHTRA,NAGPUR,Ramtek,
WEST BENGAL,NADIA,Ranaghat - I,
WEST BENGAL,NADIA,Ranaghat - II,
ODISHA,NAYAGARH,Ranapur,
MADHYA PRADESH,JHABUA,Ranapur,
ANDHRA PRADESH,SRIKAKULAM,Ranastalam,
GUJARAT,PORBANDAR,Ranavav,
JAMMU AND KASHMIR,JAMMU,Ranbir Singh Pura,
ANDHRA PRADESH,EAST GODAVARI,Rangampeta,
ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,Rangat,
ASSAM,KAMRUP,Rangia Pt,
ASSAM,GOALPARA,Rangjuli,
WEST BENGAL,DARJEELING,Rangli Rangliot,
SIKKIM,Pakyong,Rangpo,
BIHAR,BHAGALPUR,Rangra Chowk,
RAJASTHAN,PALI,Rani,
HARYANA,SIRSA,Rania,
JHARKHAND,KHUNTI,Rania,
KARNATAKA,HAVERI,Ranibennur,
WEST BENGAL,BANKURA,Ranibundh,
UTTAR PRADESH,PRATAPGARH,Raniganj,
BIHAR,ARARIA,Raniganj,
WEST BENGAL,PASCHIM BARDHAMAN,Raniganj,
UTTARAKHAND,ALMORA,Ranikhet,
MEGHALAYA,SOUTH WEST KHASI HILLS,Ranikor,
WEST BENGAL,MURSHIDABAD,Raninagar - I,
WEST BENGAL,MURSHIDABAD,Raninagar - II,
JHARKHAND,DUMKA,Ranishwar,
RAJASTHAN,JALORE,Raniwara,
MADHYA PRADESH,JABALPUR,Ranjhi,
JHARKHAND,GARHWA,Ranka,
KERALA,PATHANAMTHITTA,Ranni,
MADHYA PRADESH,SHIVPURI,Rannod,
GUJARAT,BOTAD,Ranpur,
GUJARAT,KACHCHH,Rapar,
ANDHRA PRADESH,ANANTAPUR,Raptadu,
ANDHRA PRADESH,SPSR NELLORE,Rapur,
ODISHA,MAYURBHANJ,Raruan,
ODISHA,MAYURBHANJ,Rasagobindapur,
RAJASTHAN,CHITTORGARH,Rashmi,
TAMIL NADU,NAMAKKAL,Rasipuram,
ODISHA,DHENKANAL,Rasol,
UTTAR PRADESH,BALLIA,Rasra,
UTTAR PRADESH,KANPUR DEHAT,Rasulabad,
RAJASTHAN,CHURU,Ratangarh,
CHHATTISGARH,BILASPUR,Ratanpur,
UTTAR PRADESH,HAMIRPUR,Rath,
HARYANA,FATEHABAD,Ratia,
MADHYA PRADESH,RATLAM,Ratlam,
MADHYA PRADESH,RATLAM,Ratlam Nagar,
MAHARASHTRA,RATNAGIRI,Ratnagiri,
BIHAR,JEHANABAD,Ratni Faridpur,
KARNATAKA,HAVERI,RATTIHALLI,
JHARKHAND,RANCHI,Ratu,
WEST BENGAL,MALDAH,Ratua - I,
WEST BENGAL,MALDAH,Ratua - II,
MADHYA PRADESH,INDORE,Rau,
ODISHA,SUNDARGARH,Raurkela (ITS)P.S.,
ODISHA,SUNDARGARH,Raurkela (M),
MAHARASHTRA,JALGAON,Raver,
ANDHRA PRADESH,Anakapalli,Ravikamatham,
RAJASTHAN,GANGANAGAR,Ravla,
SIKKIM,Namchi,Ravong,
ANDHRA PRADESH,Konaseema,Ravulapalem,
RAJASTHAN,CHITTORGARH,Rawatbhata,
RAJASTHAN,HANUMANGARH,Rawatsar,
MADHYA PRADESH,RATLAM,Rawti,
BIHAR,PURBI CHAMPARAN,Raxaul,
ANDHRA PRADESH,Annamayya,Rayachoti,
ANDHRA PRADESH,ANANTAPUR,Rayadurg,
ODISHA,GAJAPATI,Rayagada,
ODISHA,RAYAGADA,Rayagada,
TELANGANA,WARANGAL,Rayaparthy,
ANDHRA PRADESH,Konaseema,Rayavaram,
KARNATAKA,BELAGAVI,Raybag,
NAGALAND,PHEK,Razieba,
ANDHRA PRADESH,Konaseema,Razole,
ODISHA,DEOGARH,Reamal,
JAMMU AND KASHMIR,REASI,Reasi,
TELANGANA,KUMURAM BHEEM ASIFABAD,Rebbena,
ARUNACHAL PRADESH,SIANG,Rebo Perging Circle,
ANDHRA PRADESH,NTR,Reddigudem,
RAJASTHAN,SIKAR,Reengus,
ANDHRA PRADESH,VIZIANAGARAM,Regidi Amadalavalasa,
TELANGANA,MEDAK,Regode,
TELANGANA,JAYASHANKAR BHUPALAPALLY,Regonda,
MADHYA PRADESH,HARDA,Rehatgaon,
MADHYA PRADESH,SAGAR,Rehli,
MADHYA PRADESH,SEHORE,Rehti,
MIZORAM,MAMIT,Reiek,
ODISHA,BALESHWAR,Remuna,
MAHARASHTRA,LATUR,Renapur,
CHHATTISGARH,KABIRDHAM,RENGAKHARKALA,
ODISHA,JHARSUGUDA,Rengali,
ODISHA,SAMBALPUR,Rengali,
ODISHA,ANUGUL,Rengali Damsite,
RAJASTHAN,ALWAR,RENI,
ANDHRA PRADESH,Tirupati,Renigunta,
TELANGANA,NIZAMABAD,Renjal,
ANDHRA PRADESH,Palnadu,Rentachintala,
HIMACHAL PRADESH,SIRMAUR,Renuka,
ARUNACHAL PRADESH,CHANGLANG,Renuk Circle,
RAJASTHAN,SIROHI,Reodar,
ANDHRA PRADESH,Bapatla,Repalle,
MEGHALAYA,SOUTH WEST GARO HILLS,RERAPARA,
MEGHALAYA,NORTH GARO HILLS,Resubelpara,
TELANGANA,WANAPARTHY,Revally,
BIHAR,SARAN,Revelganj,
HIMACHAL PRADESH,MANDI,Rewalsar,
HARYANA,REWARI,Rewari,
HIMACHAL PRADESH,KANGRA,Rey,
ARUNACHAL PRADESH,EAST KAMENG,Richukrong Circle,
BIHAR,SITAMARHI,Riga,
ARUNACHAL PRADESH,SIANG,Riga EAC,
UTTARAKHAND,PAURI GARHWAL,Rikhanikhal,
RAJASTHAN,UDAIPUR,Rishabhdeo,
UTTARAKHAND,DEHRADUN,Rishikesh,
MAHARASHTRA,WASHIM,Risod,
MADHYA PRADESH,KATNI,Rithi,
RAJASTHAN,NAGAUR,RIYAN BADI,
TAMIL NADU,THIRUVALLUR,R K PET,
UTTAR PRADESH,SONBHADRA,Robertsganj,
ANDHRA PRADESH,Sri Sathya Sai,Roddam,
BIHAR,NAWADA,Roh,
MAHARASHTRA,RAIGAD,Roha,
RAJASTHAN,PALI,Rohat,
DELHI,NORTH WEST,Rohini,
HIMACHAL PRADESH,SHIMLA,Rohru,
HARYANA,ROHTAK,Rohtak,
BIHAR,ROHTAS,Rohtas,
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,Roing HQ,
ANDHRA PRADESH,Sri Sathya Sai,Rolla,
ANDHRA PRADESH,Anakapalli,Rolugunta,
ANDHRA PRADESH,Palnadu,Rompicherla,
ANDHRA PRADESH,CHITTOOR,Rompicherla,
KARNATAKA,GADAG,Ron,
MADHYA PRADESH,BHIND,Ron,
MEGHALAYA,SOUTH GARO HILLS,Rongara,
SIKKIM,Pakyong,Rongli,
MEGHALAYA,WEST GARO HILLS,Rongram,
HIMACHAL PRADESH,SIRMAUR,Ronhat,
RAJASTHAN,AJMER,Roopangarh,
UTTARAKHAND,HARIDWAR,Roorkee,
BIHAR,SAMASTIPUR,Rosera,
ANDHRA PRADESH,Kakinada,Rowthulapudi,
UTTAR PRADESH,AYODHYA,Rudauli,
ODISHA,GAJAPATI,R.Udayagiri,
UTTAR PRADESH,BASTI,Rudhauli,
TELANGANA,RAJANNA SIRCILLA,RUDRANGI,
UTTARAKHAND,RUDRA PRAYAG,Rudraprayag,
UTTAR PRADESH,DEORIA,Rudrapur,
UTTARAKHAND,UDAM SINGH NAGAR,Rudrapur,
ANDHRA PRADESH,Nandyal,Rudravaram,
TELANGANA,NIZAMABAD,Rudrur,
ODISHA,KENDUJHAR,Rugudi,
ARUNACHAL PRADESH,EAST SIANG,Ruksin ADC,
ARUNACHAL PRADESH,SIANG,Rumgong ADC,
BIHAR,SITAMARHI,Runisaidpur,
ASSAM,NAGAON,Rupahi,
ARUNACHAL PRADESH,WEST KAMENG,Rupa SDO,
BIHAR,PURNIA,Rupauli,
RAJASTHAN,BHARATPUR,Rupbas,
PUNJAB,RUPNAGAR,Rup Nagar,
ODISHA,BALESHWAR,Rupsa,
MADHYA PRADESH,MORENA,Sabalgarh,
WEST BENGAL,MEDINIPUR WEST,Sabang,
GUJARAT,AHMADABAD,Sabarmati,
ANDHRA PRADESH,Anakapalli,Sabbavaram,
RAJASTHAN,DUNGARPUR,Sabla,
BIHAR,BHAGALPUR,Sabour,
TRIPURA,South Tripura,Sabroom,
UTTAR PRADESH,HATHRAS,Sadabad,
MAHARASHTRA,GONDIA,Sadak-Arjuni,
TRIPURA,West Tripura,Sadar,
UTTAR PRADESH,VARANASI,Sadar,
UTTAR PRADESH,LUCKNOW,Sadar,
ODISHA,SAMBALPUR,Sadar,
ODISHA,PURI,Sadar,
ODISHA,KALAHANDI,Sadar,
TELANGANA,KAMAREDDY,Sadashivanagar,
TELANGANA,SANGAREDDY,Sadasivpet,
HARYANA,YAMUNANAGAR,Sadhaura ST,
ASSAM,TINSUKIA,Sadiya,
RAJASTHAN,GANGANAGAR,Sadulshahar,
HIMACHAL PRADESH,KANGRA,Sadwan,
HARYANA,JIND,Safidon,
UTTAR PRADESH,UNNAO,Safipur,
ARUNACHAL PRADESH,PAPUM PARE,Sagalee ADC,
WEST BENGAL,24 PARAGANAS SOUTH,Sagar,
KARNATAKA,SHIVAMOGGA,Sagar,
MADHYA PRADESH,SAGAR,Sagar,
WEST BENGAL,MURSHIDABAD,Sagardighi,
MADHYA PRADESH,SAGAR,Sagar Nagar,
GUJARAT,NARMADA,Sagbara,
JHARKHAND,GARHWA,Sagma,
ARUNACHAL PRADESH,LEPARADA,SAGO,
UTTAR PRADESH,AZAMGARH,Sagri,
RAJASTHAN,DUNGARPUR,Sagwara,
ODISHA,BALESHWAR,Sahadevkhunta,
MANIPUR,KAMJONG,SAHAMPHUNG,
BIHAR,BHOJPUR,Sahar,
RAJASTHAN,BHILWARA,Sahara,
UTTAR PRADESH,SAHARANPUR,Saharanpur,
CHHATTISGARH,KABIRDHAM,Sahaspur Lohara,
HARYANA,AMBALA,Saha ST,
UTTAR PRADESH,BUDAUN,Sahaswan,
UTTAR PRADESH,Kasganj,Sahawar,
BIHAR,VAISHALI,Sahdai Buzurg,
BIHAR,MUZAFFARPUR,Sahebganj,
BIHAR,BEGUSARAI,Sahebpur Kamal,
ODISHA,KHORDHA,Saheednagar,
JHARKHAND,SAHEBGANJ,Sahibganj,
WEST BENGAL,MEDINIPUR EAST,Sahid Matangini,
UTTAR PRADESH,GORAKHPUR,Sahjanwa,
TELANGANA,HYDERABAD,Saidabad,
UTTAR PRADESH,GHAZIPUR,Saidpur,
UTTAR PRADESH,ETAWAH,Saifai,
MIZORAM,SAIHA,Saiha,
MADHYA PRADESH,NARSINGHPUR,Saikheda,
MANIPUR,CHURACHANDPUR,SAIKOT,
MANIPUR,KANGPOKPI,SAIKUL,
MADHYA PRADESH,RATLAM,Sailana,
HIMACHAL PRADESH,KULLU,Sainj,
ODISHA,KENDUJHAR,Sainkul,
ODISHA,BALANGIR,Saintala,
RAJASTHAN,DAUSA,Sainthal,
WEST BENGAL,BIRBHUM,Sainthia,
MEGHALAYA,EAST JAINTIA HILLS,Saipung,
MANIPUR,KANGPOKPI,Saitu-Gamphazol,
CHHATTISGARH,BEMETARA,Saja,
RAJASTHAN,BANSWARA,SAJJANGARH,
UTTAR PRADESH,CHANDAULI,Sakaldiha,
DELHI,SOUTH,Saket,
ANDHRA PRADESH,Konaseema,Sakhinetipalle,
KARNATAKA,HASSAN,Sakleshpur,
CHHATTISGARH,Gaurella Pendra Marwahi,Sakola,
MAHARASHTRA,BHANDARA,Sakoli,
BIHAR,MUZAFFARPUR,Sakra,
NAGALAND,PHEK,Sakraba,
MAHARASHTRA,DHULE,Sakri,
CHHATTISGARH,BILASPUR,Sakri,
NAGALAND,LONGLENG,Sakshi,
CHHATTISGARH,SAKTI,Sakti,
WEST BENGAL,PASCHIM BARDHAMAN,Salanpur,
WEST BENGAL,MEDINIPUR WEST,Salbani,
GOA,SOUTH GOA,Salcete,
MAHARASHTRA,GONDIA,Salekasa,
TAMIL NADU,SALEM,Salem,
UTTAR PRADESH,DEORIA,Salempur,
TAMIL NADU,SALEM,Salem South,
TAMIL NADU,SALEM,Salem West,
ODISHA,CUTTACK,Salepur,
HARYANA,JHAJJAR,Salhawas ST,
CHHATTISGARH,KHAIRGARH CHHUIKHADAN GANDAI,Salhewara,
KARNATAKA,MYSURU,SALIGRAMA,
BIHAR,SAHARSA,Salkhua,
JAMMU AND KASHMIR,ANANTNAG,Sallar,
UTTAR PRADESH,RAE BARELI,Salon,
WEST BENGAL,BANKURA,Saltora,
RAJASTHAN,UDAIPUR,Salumbar,
HIMACHAL PRADESH,CHAMBA,Saluni,
ANDHRA PRADESH,Parvathipuram Manyam,Salur,
ASSAM,NAGAON,Samaguri,
ODISHA,ANUGUL,Samal Barrage,
HARYANA,PANIPAT,Samalkha,
ANDHRA PRADESH,Kakinada,Samalkota,
PUNJAB,PATIALA,Samana,
MEGHALAYA,EAST GARO HILLS,Samanda,
BIHAR,SAMASTIPUR,Samastipur,
JAMMU AND KASHMIR,SAMBA,Samba,
ODISHA,SAMBALPUR,Sambalpur (M),
ANDHRA PRADESH,Annamayya,Sambepalle,
UTTAR PRADESH,SAMBHAL,Sambhal,
RAJASTHAN,BARMER,Samdari,
BIHAR,KATIHAR,Sameli,
GUJARAT,PATAN,Sami,
BIHAR,PATNA,Sampatchak,
HARYANA,ROHTAK,Sampla,
PUNJAB,LUDHIANA,Samrala,
CHHATTISGARH,BALRAMPUR,SAMRI,
CHHATTISGARH,BALRAMPUR,Samri(kusmi),
WEST BENGAL,MURSHIDABAD,Samserganj,
MAHARASHTRA,WARDHA,Samudrapur,
MANIPUR,CHURACHANDPUR,SAMULAMLAN,
GUJARAT,AHMADABAD,Sanand,
MADHYA PRADESH,KHARGONE,Sanawad,
RAJASTHAN,JALORE,Sanchore,
BIHAR,BHOJPUR,Sandesh,
WEST BENGAL,24 PARAGANAS NORTH,Sandeshkhali - I,
WEST BENGAL,24 PARAGANAS NORTH,Sandeshkhali - II,
HIMACHAL PRADESH,MANDI,Sandhol,
UTTAR PRADESH,HARDOI,Sandila,
KARNATAKA,BALLARI,Sandur,
MANIPUR,CHURACHANDPUR,SANGAIKOT,
ANDHRA PRADESH,SPSR NELLORE,Sangam,
MAHARASHTRA,RATNAGIRI,Sangameshwar,
MAHARASHTRA,AHMEDNAGAR,Sangamner,
RAJASTHAN,JAIPUR,Sanganer,
TELANGANA,SANGAREDDY,Sangareddy,
RAJASTHAN,HANUMANGARH,Sangaria,
MIZORAM,LAWNGTLAI,Sangau,
ARUNACHAL PRADESH,PAPUM PARE,Sangdupota Basar Nello Circle,
TELANGANA,WARANGAL,Sangem,
HIMACHAL PRADESH,KINNAUR,Sangla,
RAJASTHAN,KOTA,Sangod,
MAHARASHTRA,SOLAPUR,Sangole,
BIHAR,MUNGER,Sangrampur,
MAHARASHTRA,BULDHANA,Sangrampur,
BIHAR,PURBI CHAMPARAN,Sangrampur,
ARUNACHAL PRADESH,KURUNG KUMEY,SANGRAM SDO,
PUNJAB,SANGRUR,Sangrur,
NAGALAND,TUENSANG,Sangsangnyu,
GOA,SOUTH GOA,Sanguem,
NAGALAND,WOKHA,Sanis,
ANDHRA PRADESH,Nandyal,Sanjamala,
GUJARAT,DOHAD,Sanjeli,
BIHAR,ROHTAS,Sanjhauli,
RAJASTHAN,NAGAUR,Sanjhu,
TAMIL NADU,TENKASI,Sankarankoil,
TAMIL NADU,KALLAKURICHI,Sankarapuram,
UTTARAKHAND,UTTAR KASHI,Sankari,
TAMIL NADU,SALEM,Sankari,
ANDHRA PRADESH,Kakinada,Sankhavaram,
GUJARAT,CHHOTAUDEPUR,Sankheda,
LADAKH,KARGIL,Sankoo,
WEST BENGAL,Jhargram,Sankrail,
WEST BENGAL,HOWRAH,Sankrail,
CHHATTISGARH,JASHPUR,SANNA,
GUJARAT,PATAN,Santalpur,
ANDHRA PRADESH,SRIKAKULAM,Santhabommali,
ANDHRA PRADESH,VIZIANAGARAM,Santhakaviti,
ANDHRA PRADESH,Bapatla,Santhamaguluru,
ANDHRA PRADESH,PRAKASAM,Santhanuthala Padu,
ANDHRA PRADESH,CHITTOOR,Santhipuram,
WEST BENGAL,NADIA,Santipur,
TRIPURA,South Tripura,Santirbazar,
GUJARAT,Mahisagar,Santrampur,
WEST BENGAL,PURULIA,Santuri,
ASSAM,CHARAIDEO,Sapekhati,
RAJASTHAN,KARAULI,Sapotra,
NAGALAND,ZUNHEBOTO,Saptiqa,
RAJASTHAN,UDAIPUR,Sarada,
CHHATTISGARH,JANJGIR-CHAMPA,Saragaon,
KARNATAKA,MYSURU,SARAGURU,
HIMACHAL PRADESH,SHIMLA,Sarahan,
MADHYA PRADESH,SINGRAULI,Sarai,
BIHAR,SUPAUL,Saraigarh Bhaptiyahi,
JHARKHAND,SARAIKELA KHARSAWAN,Saraikela,
CHHATTISGARH,MAHASAMUND,Saraipali,
